file,function_or_class,label
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_decorator_depends_q_foo_skip_100_limit_200,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_simple,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_main_depends,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub__main_depends_q_foo,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_main_depends_k_bar,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends_q_foo,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends_k_bar,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends_q_foo,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends_k_bar,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends_q_foo,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends_k_bar,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,get_user,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,get_user_override,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,get_data,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,get_data_override,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,read_user,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,test_normal,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,test_override_data,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,test_override_security,used
github_repos\fastapi\tests\test_dependency_yield_except_httpexception.py,put_invalid_user,used
github_repos\fastapi\tests\test_dependency_yield_except_httpexception.py,put_user,used
github_repos\fastapi\tests\test_dependency_yield_except_httpexception.py,reset_state_and_db,used
github_repos\fastapi\tests\test_dependency_yield_except_httpexception.py,test_dependency_gets_exception,used
github_repos\fastapi\tests\test_dependency_yield_except_httpexception.py,test_dependency_no_exception,used
github_repos\fastapi\tests\test_deprecated_openapi_prefix.py,read_main,used
github_repos\fastapi\tests\test_deprecated_openapi_prefix.py,test_main,used
github_repos\fastapi\tests\test_deprecated_openapi_prefix.py,test_openapi,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,f,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,test_get_api_route,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,test_openapi_schema,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,Model,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,Model2,used
github_repos\fastapi\tests\test_duplicate_models_openapi.py,Model3,used
github_repos\fastapi\tests\test_empty_router.py,get_empty,used
github_repos\fastapi\tests\test_empty_router.py,test_use_empty,used
github_repos\fastapi\tests\test_empty_router.py,test_include_empty,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,_get_client_key,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,_get_client_tag,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,foo_handler,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,test_schema,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,test_get_invalid,used
github_repos\fastapi\tests\test_enforce_once_required_parameter.py,test_get_valid,used
github_repos\fastapi\tests\test_exception_handlers.py,http_exception_handler,used
github_repos\fastapi\tests\test_exception_handlers.py,request_validation_exception_handler,used
github_repos\fastapi\tests\test_exception_handlers.py,server_error_exception_handler,used
github_repos\fastapi\tests\test_exception_handlers.py,raise_value_error,used
github_repos\fastapi\tests\test_exception_handlers.py,dependency_with_yield,used
github_repos\fastapi\tests\test_exception_handlers.py,with_yield,used
github_repos\fastapi\tests\test_exception_handlers.py,route_with_http_exception,used
github_repos\fastapi\tests\test_exception_handlers.py,route_with_request_validation_exception,used
github_repos\fastapi\tests\test_exception_handlers.py,route_with_server_error,used
github_repos\fastapi\tests\test_exception_handlers.py,test_override_http_exception,used
github_repos\fastapi\tests\test_exception_handlers.py,test_override_request_validation_exception,used
github_repos\fastapi\tests\test_exception_handlers.py,test_override_server_error_exception_raises,used
github_repos\fastapi\tests\test_exception_handlers.py,test_override_server_error_exception_response,used
github_repos\fastapi\tests\test_exception_handlers.py,test_traceback_for_dependency_with_yield,used
github_repos\fastapi\tests\test_extra_routes.py,get_items,used
github_repos\fastapi\tests\test_extra_routes.py,get_not_decorated,used
github_repos\fastapi\tests\test_extra_routes.py,delete_item,used
github_repos\fastapi\tests\test_extra_routes.py,head_item,used
github_repos\fastapi\tests\test_extra_routes.py,options_item,used
github_repos\fastapi\tests\test_extra_routes.py,patch_item,used
github_repos\fastapi\tests\test_extra_routes.py,trace_item,used
github_repos\fastapi\tests\test_extra_routes.py,test_get_api_route,used
github_repos\fastapi\tests\test_extra_routes.py,test_get_api_route_not_decorated,used
github_repos\fastapi\tests\test_extra_routes.py,test_delete,used
github_repos\fastapi\tests\test_extra_routes.py,test_head,used
github_repos\fastapi\tests\test_extra_routes.py,test_options,used
github_repos\fastapi\tests\test_extra_routes.py,test_patch,used
github_repos\fastapi\tests\test_extra_routes.py,test_trace,used
github_repos\fastapi\tests\test_extra_routes.py,test_openapi_schema,used
github_repos\fastapi\tests\test_extra_routes.py,Item,used
github_repos\fastapi\tests\test_fastapi_cli.py,test_fastapi_cli,used
github_repos\fastapi\tests\test_fastapi_cli.py,test_fastapi_cli_not_installed,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,file_before_form,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,file_after_form,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,file_list_before_form,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,file_list_after_form,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,tmp_file_1,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,tmp_file_2,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,test_file_form_order,used
github_repos\fastapi\tests\test_file_and_form_order_issue_9116.py,test_file_list_form_order,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,get_client,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,test_filter_sub_model,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,test_validator_is_cloned,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,test_openapi_schema,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,lower_username,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,ModelB,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,ModelC,used
github_repos\fastapi\tests\test_filter_pydantic_sub_model_pv2.py,ModelA,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,post_form_param_list,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,post_form_param_set,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,post_form_param_tuple,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,test_python_list_param_as_form,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,test_python_set_param_as_form,used
github_repos\fastapi\tests\test_forms_from_non_typing_sequences.py,test_python_tuple_param_as_form,used
github_repos\fastapi\tests\test_forms_single_model.py,post_form,used
github_repos\fastapi\tests\test_forms_single_model.py,test_send_all_data,used
github_repos\fastapi\tests\test_forms_single_model.py,test_defaults,used
github_repos\fastapi\tests\test_forms_single_model.py,test_invalid_data,used
github_repos\fastapi\tests\test_forms_single_model.py,test_no_data,used
github_repos\fastapi\tests\test_forms_single_model.py,FormModel,used
github_repos\fastapi\tests\test_forms_single_param.py,post_form,used
github_repos\fastapi\tests\test_forms_single_param.py,test_single_form_field,used
github_repos\fastapi\tests\test_forms_single_param.py,test_openapi_schema,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,custom_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,custom_generate_unique_id2,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,custom_generate_unique_id3,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_top_level_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_router_overrides_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_router_include_overrides_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_subrouter_top_level_include_overrides_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_router_path_operation_overrides_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_app_path_operation_overrides_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_callback_override_generate_unique_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,test_warn_duplicate_operation_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_subrouter,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_router,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_callback,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_with_callback,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,broken_operation_id,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_root,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_second,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,post_third,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,Item,used
github_repos\fastapi\tests\test_generate_unique_id_function.py,Message,used
github_repos\fastapi\tests\test_generic_parameterless_depends.py,test_generic_parameterless_depends,used
github_repos\fastapi\tests\test_generic_parameterless_depends.py,test_openapi_schema,used
github_repos\fastapi\tests\test_generic_parameterless_depends.py,A,unused
github_repos\fastapi\tests\test_generic_parameterless_depends.py,B,unused
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,get_facility,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,test_openapi_schema,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,test_model_description_escaped_with_formfeed,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,__init__,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,__iter__,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,Address,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,Facility,used
github_repos\fastapi\tests\test_get_model_definitions_formfeed_escape.py,SortedTypeSet,used
github_repos\fastapi\tests\test_get_request_body.py,test_get_with_body,used
